State,Year,Fuels_ratio,coal_ratio,natural_gas_ratio,crude_oil_ratio,renewable_ratio
IL,1995,0.5544028947131516,0.5099174656083135,0.00022670916795850045,0.044258719936879645,0.05694029347761023
IL,1996,0.5826475225923595,0.5365178334514334,0.00021044519834205783,0.045919243942584044,0.04483397703809058
IL,1997,0.6150571340249795,0.5583961376760375,0.0003392549286871678,0.0563217414202549,0.06200893150364654
IL,1998,0.5875685095426627,0.5396608025074088,0.0001952922584591201,0.04771241477679473,0.06302967783366971
IL,1999,0.5104876850159435,0.4745925230417454,0.0001476347281835207,0.035747527246014627,0.05313522012899904
IL,2000,0.44809494138953104,0.41047815322099507,0.00013922732540072854,0.03747756084313527,0.05812449675674445
IL,2001,0.43539920093800194,0.40460765175733915,0.00012521362282303804,0.030666335557839788,0.05929362751723914
IL,2002,0.43057002187726146,0.39677634578622195,0.00013071977445087236,0.03366295631658865,0.07334215953250425
IL,2003,0.40767950182101237,0.37251079668452297,0.00012603234175838878,0.03504267279473102,0.08235025524131837
IL,2004,0.41385628396644425,0.3802158596959321,0.00012730429988684646,0.033513119970625324,0.0812038357522027
IL,2005,0.4144689193609471,0.3831625754478411,0.00012325539624239595,0.0311830885168636,0.07286658867514671
IL,2006,0.417195033920709,0.38588621432804915,0.00012291244155148833,0.031185907151108347,0.0711043266221057
IL,2007,0.4073274424302704,0.3784131961080417,0.0007474816086168103,0.028166764713611948,0.08520330084643826
IL,2008,0.4053539169974566,0.3774898870899317,0.0006303763735333542,0.027233653533991528,0.09944411359920013
IL,2009,0.401300044701913,0.37529483858201507,0.0007201176335870914,0.02528508848631082,0.12026874809250278
IL,2010,0.38675992443542956,0.3609915780125163,0.0010306397775210455,0.02473770664539218,0.140315655187726
IL,2011,0.41166021350417004,0.38630826955415515,0.0016091931416188305,0.023742750808396055,0.14013747873406562
IL,2012,0.4633327800256183,0.4397807615309395,0.0008633208028561932,0.022688697691822607,0.13065323401660808
IL,2013,0.4684338302592185,0.44583986162604905,0.0011374742100119448,0.02145649442315747,0.13795820858476956
IL,2014,0.49246709995104315,0.4715388740220025,0.0007451062304951858,0.020183119698545474,0.1344344428635847
IL,2015,0.48822512904542736,0.4671095874833858,0.0008239520243681015,0.020291589537673436,0.13246799729326167
IL,2016,0.4224848951220093,0.4012354094310941,0.0009514204785764089,0.02029806521233882,0.15402376539128965
IL,2017,0.44739614898614793,0.42765346420917955,0.0008952161392417598,0.018847468637726628,0.14994593052964314
IL,2018,0.45282911558886885,0.43282810449926973,0.0010253080466143902,0.018975703042984737,0.14208297096040085
IL,2019,0.43111217388837325,0.41115213611474755,0.0009236705264395116,0.01903636724718623,0.1510292502421646
IL,2020,0.33887254173615555,0.3191346855722761,0.0009030663987554255,0.01883478976512405,0.17642057065834976
IL,2021,0.3705410099144848,0.3518995801182703,0.0009870518147244388,0.01765437798149003,0.18398689793136802
IN,1960,0.9443347531492484,0.7850713043793651,0.0007798030997173213,0.15848364567016596,0.05566524685075158
IN,1961,0.943457373977167,0.7867109991635084,0.0008972423816177467,0.1558491324320409,0.05654262602283295
IN,1962,0.9458156002843287,0.7876060608787194,0.0006433385220309702,0.15756620088357823,0.05418664915106308
IN,1963,0.9441574181122016,0.7829057403457188,0.0006699434967793862,0.16058173426970343,0.055844908080495574
IN,1964,0.9454631909494509,0.7909438012871516,0.0004731482484098923,0.15404624141388937,0.05453680905054918
IN,1965,0.947206604153694,0.7942131240613897,0.0005494304237940002,0.1524440496685103,0.05279110655287352
IN,1966,0.9485163650838687,0.8176740364948357,0.0004573499955535417,0.13038497859347936,0.051483634916131324
IN,1967,0.9457573492824674,0.8294514478517635,0.00039449921397518423,0.11591140221672874,0.054244633125643045
IN,1968,0.94163522319775,0.8385555949022911,0.0004782663556917767,0.10260136193976693,0.05836274162626842
IN,1969,0.9427284574844166,0.855495935518637,0.0003286745624997611,0.08690384740327986,0.057271542515583376
IN,1970,0.9498600184061279,0.8731754441842091,0.00027098888065755274,0.07641358534126122,0.05013998159387213
IN,1971,0.950007731901827,0.8779243157266883,0.0009941016634634503,0.07108931451167518,0.04999226809817306
IN,1972,0.9522159011641426,0.8965494256793415,0.0005533939948225884,0.055113081489978455,0.04778409883585745
IN,1973,0.947724955951656,0.897105999368179,0.0004478112613947611,0.050171145322082146,0.05227504404834408
IN,1974,0.944338492617466,0.8944348923608636,0.0003042372424631743,0.04959936301413921,0.055661507382534
IN,1975,0.9478781045132063,0.9026279639848196,0.0005704288360923463,0.044679711692294385,0.05212355854462483
IN,1976,0.9410777467525776,0.8968398461717139,0.0003107972604039383,0.043927103320459786,0.05892225324742243
IN,1977,0.9422791172730873,0.8961208731980835,0.0002694872001024349,0.04588875687490136,0.05772088272691269
IN,1978,0.9230478525958647,0.877098275022255,0.0002704200749113996,0.04567915749869829,0.07695046777634076
IN,1979,0.9234147753452818,0.8823383466641462,0.0006896775794236836,0.040386751101711936,0.07658522465471816
IN,1980,0.9257922367669761,0.8868452217311312,0.0007864212151331233,0.038160593820711824,0.07420776323302387
IN,1981,0.9184201783998599,0.8801776554933566,0.0004976228515030002,0.03774490005500042,0.0815784431434877
IN,1982,0.9260199144341449,0.8846096057858817,0.00032723846388917185,0.04108307018437404,0.07398008556585516
IN,1983,0.9196465518111444,0.8805396594705343,0.0001715767907065936,0.038935315549903614,0.08035344818885558
IN,1984,0.9337917895650899,0.8983051774275924,0.0004341772996359254,0.03505243483786157,0.06620930408050106
IN,1985,0.9161839949409296,0.8798410896164497,0.0004431477382697596,0.0358997575862102,0.08381480736248048
IN,1986,0.9130988304594133,0.8793785436742213,0.0004436562580246928,0.03327663052716732,0.08689996395292904
IN,1987,0.9107167206855681,0.8851943922902732,0.00025523493851635075,0.02526709345677847,0.08928327931443196
IN,1988,0.8994707074297458,0.8723427422837053,0.0005231598353423255,0.02660480531069812,0.10052929257025424
IN,1989,0.9172053734355979,0.8937354561130364,0.0005058223379754192,0.02296409498458617,0.08279462656440206
IN,1990,0.9313297806702833,0.9109849956353432,0.00046388760665987214,0.019880897428280232,0.06866907674940471
IN,1991,0.9217651955421193,0.899042266238955,0.00030141614282251205,0.022421513160341845,0.07823352183599627
IN,1992,0.9184637673135306,0.8951716555736156,0.0002320115267544883,0.02306010021316059,0.08153755093378048
IN,1993,0.9273674053922545,0.9049623449008029,0.0002681750823878088,0.022136885409063764,0.07263121226196005
IN,1994,0.9320622730564115,0.9128206280160043,0.00014270688534294578,0.019098938155064245,0.0679377269435885
IN,1995,0.9188528770807252,0.8935611505231759,0.00038948393378773126,0.02490224262376161,0.08114712291927481
IN,1996,0.933344060947646,0.9125403499329293,0.0005049377081654254,0.02029877330655129,0.066655939052354
IN,1997,0.94589631003161,0.9286000636221836,0.0006291264248471826,0.016667119984579308,0.05410250739992219
IN,1998,0.9492501002201973,0.9338213587906036,0.0007190583781213279,0.014709683051472404,0.05074989977980273
IN,1999,0.9468920945881043,0.9317928243676926,0.001071394265700852,0.014027875954710809,0.05310667392423395
IN,2000,0.93509484255811,0.9157975591273246,0.0013578423133740834,0.01793944111741134,0.06490368312884612
IN,2001,0.9433366872508118,0.9286974656033111,0.0012448706191118476,0.01339435102838876,0.05666331274918827
IN,2002,0.9385147661941234,0.9236514260566677,0.0015438023183954755,0.013319537819060282,0.06148523380587651
IN,2003,0.9357011036855025,0.9212721397032574,0.0018501355331844078,0.012578828449060803,0.06429773343861236
IN,2004,0.9357870511745016,0.9198622211458249,0.004015429921270897,0.01190940010740573,0.06421294882549845
IN,2005,0.9303168916925946,0.9146078935099288,0.0037952311629986966,0.011913767019667171,0.0696831083074054
IN,2006,0.9420900697620239,0.9264157882848524,0.0035135272573318718,0.012160754219839661,0.05790993023797613
IN,2007,0.9166613933335097,0.9008966200427313,0.004239759858160761,0.011525013432617732,0.08333860666649025
IN,2008,0.8613513729649646,0.844995328046871,0.005010774954964056,0.011345269963129451,0.13864757479333972
IN,2009,0.8381399239371808,0.8222553108844229,0.005139018623162269,0.01074559442959565,0.16185904846461413
IN,2010,0.7972410718952444,0.779956351816587,0.006788840818250582,0.010495879260406876,0.20275892810475565
IN,2011,0.7944569320157767,0.7753638554572326,0.008467372403962996,0.010625704154581177,0.20554398995421497
IN,2012,0.8113757983443728,0.7898350677362841,0.008520767938986717,0.0130199626691019,0.18862324641258477
IN,2013,0.8090083552365231,0.7893727897588698,0.007200571255448242,0.012434994222205143,0.19099164476347683
IN,2014,0.7999494111778382,0.7811918867515454,0.0059419832580964145,0.012815541168196377,0.20005147016052696
IN,2015,0.7669147236074475,0.7475335502628184,0.007168300055836879,0.01221287328879219,0.23308623909736798
IN,2016,0.7228203874818846,0.7046909555259344,0.006935008387473271,0.011194423568476882,0.2771806892155828
IN,2017,0.73700103822024,0.7204894986244592,0.006229321440257899,0.010282218155522969,0.26299896177975995
IN,2018,0.7459959784179467,0.7320403207150811,0.004956267402426997,0.00899939030043859,0.2540049581405194
IN,2019,0.7385422659914246,0.724002943849327,0.00539366869090192,0.009145653451195735,0.26145773400857536
IN,2020,0.6522601233076184,0.634800463037288,0.006223119755975969,0.011236540514354437,0.3477384684281236
IN,2021,0.6104663618761192,0.5930076035944265,0.005781857821003599,0.011676900460689161,0.3895349855621984
KS,1960,0.9969657238632132,0.013922795183417725,0.49889268050779245,0.48415024817200314,0.00303354037632676
KS,1961,0.9971711612548156,0.010383415886993212,0.5090787011557513,0.47770904421207117,0.0028288387451843697
KS,1962,0.9974062787695686,0.013776185385712701,0.5243478426753694,0.4592822507084865,0.002593014686919972
KS,1963,0.9973721546670727,0.017240520170806486,0.5421659480521278,0.4379656864441384,0.002628537417555419
KS,1964,0.9974972070083653,0.018334287037793946,0.55935447832366,0.41980844164691133,0.0025027929916346496
KS,1965,0.9976466837678348,0.018775414671941396,0.570319026013594,0.4085522430822995,0.002353316232165172
KS,1966,0.9977008738503554,0.015577247446302147,0.5901320645683747,0.3919915618356786,0.002299126149644512
KS,1967,0.997818083262047,0.015771824542361045,0.6071917904161148,0.37485446830357116,0.0021819167379530375
KS,1968,0.9976495913795247,0.018360911053443767,0.6068321533724864,0.37245652695359455,0.0023504086204752597
KS,1969,0.9977982735242391,0.018781800851155234,0.6336186180138816,0.34539785465920225,0.002201726475760871
KS,1970,0.9975007203017897,0.02323124032617945,0.6445072800734373,0.329762199902173,0.0024992796982103013
KS,1971,0.9972583293901522,0.017067943329529323,0.6632379547415592,0.31695243131906364,0.0027423664653324796
KS,1972,0.9959809753481499,0.018426343603704296,0.6761348300670683,0.30141980167737725,0.004018319930711818
KS,1973,0.9956020200075268,0.01677650676399112,0.6986698116235037,0.28015570162003206,0.004398709342388942
KS,1974,0.9955393025447691,0.01076870876531574,0.7149813383600377,0.2697892554194156,0.004459943449575871
KS,1975,0.9953857295089387,0.007705537918647179,0.7154652305864753,0.27221496100381626,0.00461427049106129
KS,1976,0.9947424382778203,0.009738612106810584,0.710694752104394,0.27430907406661564,0.005256756212493456
KS,1977,0.9942654609516556,0.015084549300548597,0.7000891314081508,0.27909178024295633,0.005734539048344374
KS,1978,0.9940622534142043,0.02007808845509914,0.7155276010716294,0.2584565638874758,0.005937746585795713
KS,1979,0.9934735542292653,0.013476847087878165,0.707865816011525,0.2721308911298621,0.006526445770734719
KS,1980,0.9922702289842598,0.014546054567692483,0.6809887438611771,0.29673543055539015,0.007729771015740222
KS,1981,0.9923475680603472,0.02609620506587062,0.6251023363065978,0.3411490266878787,0.007652431939652861
KS,1982,0.9881273563974209,0.03187992835584838,0.5167500975061001,0.43949733053547235,0.011871569155194255
KS,1983,0.9878671707969542,0.030260455613013302,0.5202719354600891,0.43733477972385176,0.012131776006066415
KS,1984,0.9859150311862291,0.028961763835101448,0.5205765528039789,0.43637671454714894,0.014084968813770821
KS,1985,0.9488068154671117,0.019275084807432917,0.5276740527845872,0.4018576778750914,0.013558163381565454
KS,1986,0.9072443505910338,0.028622053933347897,0.5011403189397801,0.37748197771790576,0.021282069953154202
KS,1987,0.9124911327194535,0.039446976859964365,0.5313136759293058,0.3417304799301834,0.02102566272160822
KS,1988,0.9141208808917579,0.014462058391539166,0.5854817693345428,0.31417705316567596,0.020955941599252265
KS,1989,0.8905880667251216,0.0166091879962548,0.5839754813744776,0.2900033973543891,0.01681465133862071
KS,1990,0.9074011047494421,0.01641379739472213,0.5879005518090531,0.30308675554566683,0.014038934922734477
KS,1991,0.9312108279913576,0.008978090459439673,0.6274431726871774,0.29478956484474045,0.013951038337231934
KS,1992,0.9087972838592707,0.007744534440220153,0.6290932116597443,0.27195953775930637,0.013446016090789907
KS,1993,0.9139821867611674,0.007194144033159115,0.6553119064219575,0.2514761363060508,0.01351981840771243
KS,1994,0.9107371214038064,0.0059366686954202596,0.673107104512723,0.23169334819566303,0.013060671129924572
KS,1995,0.8977557777002941,0.005806474544943687,0.6771165154043798,0.2148327877509707,0.012770689532604611
KS,1996,0.9127809308808021,0.004938978182646805,0.6937701043438631,0.2140718483542922,0.011106518356005646
KS,1997,0.9076021905740497,0.007448614686568923,0.6874279537578215,0.2127256221296593,0.010942742342382157
KS,1998,0.8796169317291155,0.007427524865476948,0.6668937350052734,0.20529567185836511,0.011610362681916099
KS,1999,0.8820476825942359,0.009854021424272994,0.6868551072698849,0.185338553900078,0.012682500723347001
KS,2000,0.8825502503827207,0.0047637285557712745,0.6571660671535619,0.2206204546733877,0.013149921689865377
KS,2001,0.8601629563956575,0.004267850628691223,0.6286335028005966,0.22726160296636974,0.015104289322638888
KS,2002,0.8606585585607116,0.005199209423821007,0.6241130514376394,0.23134629769925125,0.026523018242043454
KS,2003,0.8509250014388633,0.0041376704427445,0.6002499868625523,0.24653734413356657,0.03315391333288291
KS,2004,0.830146397110083,0.0021103998985994043,0.5789733189682489,0.2490626782432347,0.0359224285442677
KS,2005,0.8366973498921977,0.00524425916054726,0.5728918873763853,0.25856120335526506,0.04123936893860438
KS,2006,0.8235981263372978,0.012325307939934846,0.5454208994352024,0.2658519189621605,0.05101425808482886
KS,2007,0.8004980874750389,0.011725704385839005,0.5215703605216573,0.2672020225675427,0.06256311080557717
KS,2008,0.791913954124964,0.0061428894172323644,0.5107874110811079,0.27498365362662375,0.10192367229794747
KS,2009,0.7759078743951284,0.005266842309809494,0.4900088148501414,0.2806322172351775,0.11165681177046081
KS,2010,0.7494922347950649,0.0037800640726402927,0.4566019330181022,0.28911023770432237,0.12749125190450442
KS,2011,0.7631549659012845,0.0010745796666500364,0.4541621412790824,0.30791824495555203,0.1388740707764222
KS,2012,0.746298966016109,0.0004915287303610202,0.42434258032314215,0.3214648569626058,0.14371894691236348
KS,2013,0.7215482625858012,0.0006574853676084547,0.3906812083146985,0.3302095689034943,0.1874222198456064
KS,2014,0.6925348994990371,0.0016835824441413844,0.3628108745262783,0.32804044252861747,0.20522573025674062
KS,2015,0.6854001939978249,0.005157990652832074,0.37453102495517476,0.30571117838981804,0.20848182005232063
KS,2016,0.6310333890596904,0.0007796635442215811,0.35589808521204447,0.27435564030342435,0.25998430563821845
KS,2017,0.5622366564491802,0.0,0.31284970563907943,0.2493869508101007,0.3022989344621223
KS,2018,0.5549069752328964,0.0,0.30250346907648024,0.25240350615641616,0.32295349972158194
KS,2019,0.5203310454837954,0.0,0.27535117260381103,0.24497987287998435,0.35464127891695507
KS,2020,0.46048246999368286,0.0,0.24881554011370816,0.21166692987997474,0.39403295430616975
KS,2021,0.45368215149707936,0.0,0.2399284880582327,0.21375366343884666,0.4257343369057892
KY,1960,0.9725141856589582,0.8592087226705705,0.04687753025199753,0.0664279327363902,0.027486355933442626
KY,1961,0.9718878124467276,0.8633044302352795,0.04710097399876914,0.06148240821267903,0.02811218755327233
KY,1962,0.9725571814329779,0.8744260510390317,0.043070453502396126,0.055060676891550066,0.027442284909224807
KY,1963,0.9770341416334901,0.8843083604777416,0.04138303776088793,0.05134274339486066,0.02296585836650983
KY,1964,0.9787651622576071,0.8868360444006901,0.040141258501250915,0.05178785935566615,0.021234837742392904
KY,1965,0.9792661936285844,0.8904583492503626,0.039662905731266934,0.0491449386469549,0.020734243452309665
KY,1966,0.9799071024379192,0.9013752897700624,0.03583471095932889,0.04269710170852789,0.020093305043272464
KY,1967,0.9768188895324607,0.903730430630509,0.038888606324598556,0.03419985257735324,0.02318111046753931
KY,1968,0.9797705404443224,0.9101236015163848,0.03878200887249682,0.030864930055440783,0.020229838689803454
KY,1969,0.9817817573366708,0.9220153722412279,0.033159572723536056,0.026606812371906863,0.018218242663329175
KY,1970,0.9823528064614564,0.9338773380473394,0.027698499205563717,0.020776969208553295,0.017647503018981672
KY,1971,0.9798819863646452,0.9323574359345963,0.027373392373728694,0.02015115805632017,0.02011801363535483
KY,1972,0.9785845799066442,0.9363656456331247,0.024115269947988,0.01810366432553137,0.021415420093355866
KY,1973,0.9791769236382514,0.9413552165148558,0.022308085711180307,0.015513621412215257,0.020823076361748648
KY,1974,0.9806313738102148,0.9436253254904764,0.023800496962185728,0.01320555135755276,0.01936862618978517
KY,1975,0.9815328428240716,0.9502046642851085,0.019222891684406815,0.012105286854556186,0.01846715717592842
KY,1976,0.98142075190989,0.9490689644449222,0.02051273378182491,0.01183905368314294,0.018579248090110034
KY,1977,0.9825927491997805,0.9534776234362676,0.018755831682775996,0.010359294080736815,0.017407522199068885
KY,1978,0.9795634814826837,0.9467304004878286,0.023211275704325768,0.009621805290529308,0.020436518517316295
KY,1979,0.9783991467699615,0.9525946961022306,0.017434159300141985,0.008370291367589036,0.02160059150303276
KY,1980,0.9855530583871559,0.9584438856584433,0.018183808617750003,0.008925364110962616,0.014446941612844119
KY,1981,0.9866368976351846,0.9599647405663807,0.01746757382716576,0.009204583241638123,0.01336285999862336
KY,1982,0.9823803362927221,0.9552652082008662,0.016287265550636084,0.010827862541219877,0.01761966370727784
KY,1983,0.9811859837026262,0.9513076580979603,0.016635261716922308,0.013243063887743616,0.0188140162973738
KY,1984,0.9821727829085503,0.9538640908844694,0.017545165791042937,0.010763526233037848,0.017827217091449764
KY,1985,0.9827535321789889,0.9502407199077795,0.02130715919755401,0.01120565307365543,0.01724671583245537
KY,1986,0.9844486481915913,0.952987812192134,0.022229771050908384,0.009231064948548888,0.015551106007185261
KY,1987,0.98601506685544,0.9607067386683332,0.017601367164768945,0.007706961022337901,0.013984701766823534
KY,1988,0.9864981081180002,0.9597182355320725,0.01920708171729348,0.00757279086863423,0.013501891881999767
KY,1989,0.9834100233125119,0.9585924085665929,0.01768484473203786,0.0071327700138812,0.016590203838534677
KY,1990,0.9889742349164882,0.9642355608610131,0.01788604212013949,0.006852631935335549,0.01102554665204632
KY,1991,0.9866126172087492,0.9586089963647351,0.020482733496093218,0.007520887347920887,0.013387619200497027
KY,1992,0.9864835167140024,0.9584608002408772,0.020616954203733738,0.0074057622693914195,0.013516483285997638
KY,1993,0.9883889034894757,0.958902090723368,0.023037306032010617,0.006449506734097178,0.01161109651052428
KY,1994,0.9867238403712293,0.962251814341326,0.01901945566129078,0.0054525703686124985,0.013275925361515372
KY,1995,0.9874108581563527,0.9613101165021142,0.02112114046487751,0.0049796011893610504,0.012589387701314405
KY,1996,0.9863031255938032,0.9588944734851731,0.022219324359065117,0.00518932774956501,0.013696874406196791
KY,1997,0.9882794652791589,0.9626949289281785,0.021350376823095204,0.004234159527885105,0.011720290395421147
KY,1998,0.9890791196183016,0.9626555120305503,0.022168282025958944,0.004255325561792391,0.010920880381698332
KY,1999,0.9895047502515711,0.9622990761575914,0.022780823615026195,0.004424850478953596,0.010495249748428831
KY,2000,0.989438032924815,0.9580251673222061,0.025525315265327933,0.005887550337281023,0.010561674118508007
KY,2001,0.9847338672691383,0.9548335769967919,0.02495814097122131,0.004942149301124985,0.015266419731401934
KY,2002,0.9807875229698785,0.9472163502742936,0.028747345397282617,0.004823827298302155,0.019212782683859893
KY,2003,0.9780040562511524,0.9419339266857746,0.031135582708972362,0.004934546856405357,0.021995943748847654
KY,2004,0.977183350597674,0.9390050129837302,0.03330164262583856,0.00487669498810526,0.022816649402326018
KY,2005,0.9786178896588241,0.9429133989337164,0.03104271000286942,0.004661780722238339,0.021382110341175892
KY,2006,0.9803668723026988,0.9442828620382039,0.03181332590715069,0.004270684357344133,0.019633127697301245
KY,2007,0.9815280087875857,0.9434110347250841,0.03303915499941712,0.005077819063084423,0.01847199121241427
KY,2008,0.9804752801529343,0.9367706225354141,0.03879636221114853,0.00490829540637173,0.019524399900816662
KY,2009,0.9742250073518978,0.9258044002390826,0.04306566527508483,0.005354941837730258,0.02577534653006351
KY,2010,0.9745943903719313,0.9171153108552579,0.05223707357573335,0.005242005940940066,0.025405609628068735
KY,2011,0.9724496205090056,0.9206749781568984,0.04704074220929376,0.004733900142813532,0.027550379490994325
KY,2012,0.9714857539239865,0.9143084395932027,0.049445230937004446,0.007732083393779316,0.028513829207165477
KY,2013,0.9623170222446019,0.9062169229375094,0.049855336751938734,0.006244762555153739,0.03768297775539813
KY,2014,0.9605602079177906,0.9023681349766459,0.05083974226535392,0.007352330675790746,0.03944027480367718
KY,2015,0.9553306129034745,0.8815112207350618,0.06411340146865248,0.009705990699760287,0.04466938709652543
KY,2016,0.937714282939274,0.8426608801504797,0.08303494248556878,0.012018460303225535,0.062287335817585526
KY,2017,0.9265484078495007,0.8319159485496289,0.08301473932658857,0.011617719973283178,0.0734515921504993
KY,2018,0.9218807239735928,0.827474726829788,0.08321331482320256,0.011192682320602278,0.07812014206496502
KY,2019,0.9146480104104816,0.8155801539198504,0.08542083186326395,0.013647024627367289,0.08535103344682747
KY,2020,0.8805740150897874,0.7554007365001428,0.10812319446355065,0.017050084126093903,0.11942598491021258
KY,2021,0.8888093460514553,0.7655272257532147,0.10606648525987995,0.01721563503836066,0.11119065394854465
LA,1960,0.992303367947649,0.0,0.5798965755198464,0.41240679242780265,0.007696632052350994
LA,1961,0.9930726892441267,0.0,0.5939021999531893,0.39917048929093735,0.006927310755873325
LA,1962,0.9935381009623196,0.0,0.5855908698294048,0.40794723113291487,0.006461899037680329
LA,1963,0.9936016913971613,0.0,0.5966780703480531,0.39692362104910817,0.006398145163873712
LA,1964,0.9938687231695195,0.0,0.5970480424575043,0.3968206807120152,0.006131276830480518
LA,1965,0.9943125818330211,0.0,0.5990697635739421,0.3952428182590789,0.005687418166978938
LA,1966,0.9946347100370724,0.0,0.603190831188729,0.3914438788483434,0.005365424928589668
LA,1967,0.995426071779261,0.0,0.5958247915066023,0.39960128027265873,0.004574049596607302
LA,1968,0.9952865077830803,0.0,0.6154939633766358,0.37979254440644444,0.004713492216919786
LA,1969,0.9955266767158346,0.0,0.6416164373142298,0.3539102394016048,0.004473323284165394
LA,1970,0.995552405816014,0.0,0.6360873951562567,0.3594650106597573,0.004447487324607695
LA,1971,0.9954563553515392,0.0,0.6426292799863148,0.35282707536522445,0.004543536241888885
LA,1972,0.9947987147881869,0.0,0.6446093645647185,0.3501893502234684,0.00520116916350406
LA,1973,0.9944725373418181,0.0,0.6671062747642035,0.3273662625776146,0.005527583484960872
LA,1974,0.9937829537217727,0.0,0.6722862296168145,0.32149672410495816,0.006217184659296122
LA,1975,0.9931263536781343,0.0,0.6712181030144699,0.32190825066366435,0.006873646321865734
LA,1976,0.9920833182164654,0.0,0.6796671730160141,0.3124161452004514,0.007916857051567536
LA,1977,0.9914056316562547,0.0,0.692346572523496,0.2990590591327588,0.008594368343745284
LA,1978,0.9910020727687258,0.0,0.7085753397905181,0.28242673297820764,0.008997927231274292
LA,1979,0.9906318062705471,0.0,0.7113952734156658,0.2792365328548814,0.009368403233740582
LA,1980,0.9853064199683906,0.0,0.7037122822315476,0.28159413773684305,0.014693580031609352
LA,1981,0.9835605399978374,0.0,0.7047912441687155,0.2787692958291219,0.01643946000216261
LA,1982,0.9816023372138132,0.0,0.6925023192827798,0.2891000179310334,0.01839766278618682
LA,1983,0.978186059871309,0.0,0.6737776593391533,0.3044084005321556,0.021813940128690968
LA,1984,0.9777715078599514,0.0,0.67112427668205,0.30664723117790144,0.02222877485177424
LA,1985,0.9669529049128969,0.0008921916648770196,0.6282684217840043,0.33779229146401546,0.024803559923697874
LA,1986,0.9371378667219278,0.009160129074276917,0.6158346901921312,0.3121430474555197,0.02954824003078836
LA,1987,0.9304795216848616,0.011477387282878618,0.6104796918778148,0.30852244252416816,0.030410441580812932
LA,1988,0.9238004936442015,0.012208264107264784,0.6200018219925469,0.29159040754438975,0.03166946008389088
LA,1989,0.9177209490863973,0.01292752504101757,0.6238831736178272,0.2809102504275527,0.04084727625321988
LA,1990,0.9122017026165313,0.01397616999898631,0.625365709356613,0.27285982326093206,0.0399097369697812
LA,1991,0.9114420179286051,0.014121088911470155,0.621449514592622,0.275871414424513,0.04123747348839375
LA,1992,0.9214805046127508,0.014783515143240125,0.6343316795611881,0.27236530990832264,0.04293002561399409
LA,1993,0.906324823926526,0.014063816008897436,0.6313131116501137,0.26094789626751486,0.04460755114144407
LA,1994,0.9072503518473929,0.015761375958641705,0.6491818082429232,0.242307167645828,0.04863470660336882
LA,1995,0.8964213462180582,0.01661265295700509,0.6464914003627102,0.23331729289834294,0.049626487013794775
LA,1996,0.8956683090766472,0.01455499591065176,0.6296582564646314,0.2514550567013641,0.0500114331156175
LA,1997,0.9034058685112207,0.016125263144287097,0.6294059991096765,0.25787460625725706,0.04959691814161712
LA,1998,0.8940295688592597,0.014424924785622456,0.6216637287776172,0.2579409152960199,0.048866814223800875
LA,1999,0.9017618374259015,0.014156054360075072,0.6479544389550927,0.23965134411073363,0.05106267673548957
LA,2000,0.8883416611424705,0.018330028512488803,0.6476625831856679,0.22234904944431375,0.05175520350193435
LA,2001,0.8853630763891901,0.018369626512818288,0.647666247343079,0.21932720253329285,0.049193163579577495
LA,2002,0.874644460917398,0.020250040727688826,0.6434436995239732,0.21095072066573597,0.05492898572075538
LA,2003,0.8729575376438901,0.021920791173593957,0.6415837111696464,0.20945303530064965,0.05961763580243447
LA,2004,0.854980709942682,0.02059533059813331,0.6418324537822028,0.19255292556234593,0.07401066943296361
LA,2005,0.8646881590322764,0.02644035344325297,0.6508381472588555,0.18740965833016798,0.06501549450946084
LA,2006,0.8637258447334389,0.02416440176588759,0.660221622168769,0.1793398207987823,0.06292623080609468
LA,2007,0.8624359336585496,0.017891625270381767,0.6582153280117389,0.186328980376429,0.06280786378476463
LA,2008,0.8827965083950813,0.023734020178012735,0.6772068374156992,0.18185565080136937,0.047575522360374156
LA,2009,0.8853030611656953,0.020483378684236796,0.7025103814750824,0.16230930100637617,0.04347559693988929
LA,2010,0.9029203331258019,0.017123235877568203,0.7622795398346974,0.12351755741353626,0.0356964612945426
LA,2011,0.9262713546127973,0.013172602794782202,0.8121660692440825,0.10093268257393262,0.03005609157521119
LA,2012,0.9262506271406731,0.013969204594686062,0.8038164390524613,0.1084649834935258,0.030533092616661334
LA,2013,0.90192327765696,0.011759608513340156,0.7608147695667669,0.12934889957685297,0.043366856921211644
LA,2014,0.877135285647855,0.012445094655693068,0.724204292701511,0.14048589829065097,0.05946444878956126
LA,2015,0.8809224469405674,0.017741605861515637,0.7252755154561144,0.13790532562293742,0.05851902873232614
LA,2016,0.861948166467217,0.014677183173335174,0.7219848184423406,0.1252861648515412,0.06966200809667826
LA,2017,0.8854263570715195,0.009642266119216049,0.773799461468444,0.10198462948385943,0.0588568182941707
LA,2018,0.9018656155110455,0.005692954843023094,0.8197361896537315,0.0764364710142909,0.04817728500988941
LA,2019,0.9203263729120265,0.005413142134017488,0.8483280928092402,0.06658513796876879,0.04248568959930878
LA,2020,0.9110417937656713,0.0024356556450539,0.8547102245923284,0.05389591352828901,0.043265791502921855
LA,2021,0.9113709568000249,0.0010320912917266812,0.8622173958901964,0.04812146961810186,0.04473922095498528
MA,1960,0.0,0.0,0.0,0.0,0.9926694946788718
